,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,-0.24190977789234958,-0.29695031582253434,-0.36088698126072133,-0.43422587065491786,-0.5172699255728781,-0.6100645907370057,-0.7123467761624046,-0.8235010609965969,-0.9425272562629406,-1.0680233024076715,-1.1981869736790283,-1.3308389848552886,-1.4634688744431517,-1.5933035401881552,-1.717396633517187,-1.8327353159048982,-1.9363592972036474,-2.025485771668279,-2.0976329850328828,-2.1507348168650076,-2.183239011123565,-2.19418254220788,-2.183239011123565,-2.1507348168650076,-2.0976329850328828,-2.025485771668279,-1.9363592972036474,-1.8327353159048982,-1.717396633517187,-1.5933035401881552,-1.4634688744431517,-1.3308389848552886,-1.1981869736790283,-1.0680233024076715,-0.9425272562629406,-0.8235010609965969,-0.7123467761624046,-0.6100645907370057,-0.5172699255728781,-0.43422587065491786,-0.36088698126072133,-0.29695031582253434,-0.24190977789234958,-0.19511026065427292,-0.15579870757880648,-0.12316991662163596,-0.09640565271462698,-0.07470633078527092,-0.057315141479324275,-0.04353498370638981,-0.0327389283087672
1,-0.0008220999582700102,-0.0014409911885918504,-0.0024747701641582164,-0.004164331222957872,-0.006865821465531322,-0.011091150396306617,-0.017554866452447134,-0.027224211673333474,-0.04136661106212864,-0.06158591815510056,-0.08983586323329666,-0.12839701207985396,-0.17980300132198762,-0.24670377985126196,-0.33165879429529815,-0.4368618081072884,-0.5638109257795209,-0.712951100180063,-0.8833297283144764,-1.072316027728601,-1.2754387141362318,-1.486391593474738,-1.6972418539976475,-1.8988518093171225,-2.081494462505981,-2.235611290537971,-2.3526329539430177,-2.425766002428747,-2.450645436751658,-2.425766002428747,-2.3526329539430177,-2.235611290537971,-2.081494462505981,-1.8988518093171225,-1.6972418539976475,-1.486391593474738,-1.2754387141362318,-1.072316027728601,-0.8833297283144764,-0.712951100180063,-0.5638109257795209,-0.4368618081072884,-0.33165879429529815,-0.24670377985126196,-0.17980300132198762,-0.12839701207985396,-0.08983586323329666,-0.06158591815510056,-0.04136661106212864,-0.027224211673333474,-0.017554866452447134
2,-0.8094849729118234,-0.9688266591143326,-1.141556783681387,-1.3242290360981217,-1.512317028244646,-1.700343739865897,-1.8821089509675277,-2.051006053439844,-2.200408292276872,-2.324094336686056,-2.4166757300178077,-2.4739855434046847,-2.4933892525089543,-2.4739855434046847,-2.4166757300178077,-2.324094336686056,-2.200408292276872,-2.051006053439844,-1.8821089509675277,-1.700343739865897,-1.512317028244646,-1.3242290360981217,-1.141556783681387,-0.9688266591143326,-0.8094849729118234,-0.6658641758161568,-0.539233242665697,-0.4299142239168244,-0.3374435407074254,-0.2607561578521163,-0.19837282397292136,-0.14857438018696129,-0.10955187808480338,-0.07952613498019645,-0.05683476563494408,-0.03998825194202223,-0.027699052574612547,-0.018889112719992225,-0.012681550358123551,-0.008381992959314861,-0.005454266844036001,-0.0034941345139510305,-0.0022037230147965337,-0.0013683227360288257,-0.0008364389110305336,-0.0005033778034724634,-0.00029824147838253094,-0.000173962713932593,-9.989838191815922e-05,-5.647742430657108e-05,-3.143442055370278e-05
3,-0.01670465939884326,-0.020978504899853877,-0.026190371112801838,-0.032504162556613,-0.04010204503523122,-0.04918404799746446,-0.059966987070257126,-0.07268259065805145,-0.08757472423296075,-0.10489562340453226,-0.12490107274843085,-0.14784450199084348,-0.17397001429029385,-0.20350441224201654,-0.2366483444115719,-0.2735667565674393,-0.31437889455698487,-0.35914816660995935,-0.4078722279695439,-0.46047369610180267,-0.5167919362671635,-0.5765763711656005,-0.6394817614699396,-0.7050658739840354,-0.7727898996901482,-0.8420219052344692,-0.9120435001106173,-0.98205978118104,-1.051212480988234,-1.1185961026627593,-1.1832766793059306,-1.2443126573563954,-1.300777279686541,-1.3517817427404135,-1.396498329786863,-1.4341826848237313,-1.464194392533397,-1.4860150705270425,-1.499263260169685,-1.5037055184361694,-1.499263260169685,-1.4860150705270425,-1.464194392533397,-1.4341826848237313,-1.396498329786863,-1.3517817427404135,-1.300777279686541,-1.2443126573563954,-1.1832766793059306,-1.1185961026627593,-1.051212480988234
4,-1.9654324862325148,-2.129653370149015,-2.279281961107528,-2.40949219921829,-2.5158881846199543,-2.594749794478309,-2.6432483917005865,-2.659615202676218,-2.6432483917005865,-2.594749794478309,-2.5158881846199543,-2.40949219921829,-2.279281961107528,-2.129653370149015,-1.9654324862325148,-1.7916190769421598,-1.6131381634609558,-1.4346164066868738,-1.260196764955415,-1.0934004978399574,-0.93704082774263,-0.7931879361605102,-0.6631809252849913,-0.547679256416039,-0.4467441741230681,-0.35993977675458705,-0.286443603093048,-0.22515767356847102,-0.17481259395806328,-0.1340593228305829,-0.10154526218067786,-0.0759732401586496,-0.05614356322745569,-0.04098053609074274,-0.029545656079586716,-0.02104010877612029,-0.014799282590376666,-0.010281859975274043,-0.0070557152716377225,-0.004782431390795378,-0.0032018043441388016,-0.002117284267350257,-0.0013829353917861366,-0.0008922015050992358,-0.0005685417365406534,-0.0003578492336819702,-0.0002224724159709224,-0.00013661254764582372,-8.285969864864503e-05,-4.964030580420002e-05,-2.9374053854347763e-05
5,-0.3451092753060461,-0.3979085551709949,-0.45561077648076737,-0.5180703826635671,-0.5850158171181429,-0.6560402987039746,-0.7305963415560878,-0.8079947422162356,-0.8874086188229439,-0.9678828980765736,-1.0483494123132058,-1.1276475016412104,-1.2045497286192177,-1.277792022089409,-1.3461072909798129,-1.408261307057198,-1.4630894656560098,-1.509532910771973,-1.5466724672113972,-1.5737588644077598,-1.5902378650333677,-1.595769121605731,-1.5902378650333677,-1.5737588644077598,-1.5466724672113972,-1.509532910771973,-1.4630894656560098,-1.408261307057198,-1.3461072909798129,-1.277792022089409,-1.2045497286192177,-1.1276475016412104,-1.0483494123132058,-0.9678828980765736,-0.8874086188229439,-0.8079947422162356,-0.7305963415560878,-0.6560402987039746,-0.5850158171181429,-0.5180703826635671,-0.45561077648076737,-0.3979085551709949,-0.3451092753060461,-0.29724465423597235,-0.2542468260678494,-0.21596386605275225,-0.1821758114916224,-0.15261049402567187,-0.12695860734266967,-0.10488755637483799,-0.0860537600670946
6,-0.18816593161603357,-0.25817837426294854,-0.3470847847276376,-0.4571809619727437,-0.590034689769266,-0.7461116164675078,-0.9244148319570102,-1.122191191809001,-1.3347614450262892,-1.5555260861944933,-1.7761833355789334,-1.9871704981225702,-2.178308158436492,-2.339593211028109,-2.4620577424985073,-2.538592328123107,-2.5646289454377817,-2.538592328123107,-2.4620577424985073,-2.339593211028109,-2.178308158436492,-1.9871704981225702,-1.7761833355789334,-1.5555260861944933,-1.3347614450262892,-1.122191191809001,-0.9244148319570102,-0.7461116164675078,-0.590034689769266,-0.4571809619727437,-0.3470847847276376,-0.25817837426294854,-0.18816593161603357,-0.1343689661300797,-0.09401427547670581,-0.06445037946464012,-0.043290639483622995,-0.028490454076744335,-0.018371371868840025,-0.011607017856599948,-0.007185161998811849,-0.004358021047281494,-0.002589875753188831,-0.0015080140345728667,-0.000860337165631406,-0.00048091556416186403,-0.00026339396999426205,-0.00014134474645106983,-7.43173749994708e-05,-3.828581520928277e-05,-1.932512375101332e-05
7,-9.134720408364595e-11,-3.6309615017917883e-10,-1.3866799941653124e-09,-5.088140281645058e-09,-1.793783907964086e-08,-6.075882849823287e-08,-1.9773196406244675e-07,-6.182620500165846e-07,-1.8573618445552935e-06,-5.361035344697624e-06,-1.486719514734298e-05,-3.961299091032076e-05,-0.00010140852065486743,-0.0002494247129005358,-0.0005894306775653986,-0.0013383022576488538,-0.002919469257914603,-0.0061190193011377205,-0.012322191684730187,-0.023840882014648426,-0.044318484119380074,-0.07915451582979965,-0.1358296923368562,-0.22394530294842901,-0.35474592846231445,-0.5399096651318807,-0.7895015830089416,-1.1092083467945557,-1.497274656357449,-1.94186054983213,-2.419707245191434,-2.8969155276148277,-3.332246028917997,-3.682701403033234,-3.9104269397545592,-3.9894228040143274,-3.9104269397545592,-3.682701403033234,-3.332246028917997,-2.8969155276148277,-2.419707245191434,-1.94186054983213,-1.497274656357449,-1.1092083467945557,-0.7895015830089416,-0.5399096651318807,-0.35474592846231445,-0.22394530294842901,-0.1358296923368562,-0.07915451582979965,-0.044318484119380074
8,-0.0037937919667053862,-0.005410632709283714,-0.007639758844532716,-0.010679927422132815,-0.014781346849082024,-0.020254278148439518,-0.027477460154015646,-0.0369057010026103,-0.04907579981447578,-0.06460979584942009,-0.08421440924885085,-0.10867546306012496,-0.138846087828026,-0.1756276339979273,-0.21994247564663494,-0.2726982950786486,-0.334743992381766,-0.40681805160299495,-0.48949098146554376,-0.583104279736699,-0.6877091750126246,-0.8030090931285289,-0.9283102869416183,-1.0624852706964059,-1.2039535408959205,-1.3506834976018136,-1.500218492018689,-1.64972854937228,-1.7960876271211932,-1.9359743868739199,-2.065992537929158,-2.182805025938657,-2.283274869880605,-2.36460445585525,-2.4244647026478265,-2.4611057943574735,-2.473442138488883,-2.4611057943574735,-2.4244647026478265,-2.36460445585525,-2.283274869880605,-2.182805025938657,-2.065992537929158,-1.9359743868739199,-1.7960876271211932,-1.64972854937228,-1.500218492018689,-1.3506834976018136,-1.2039535408959205,-1.0624852706964059,-0.9283102869416183
9,-1.7189936779597248,-1.7989327890631166,-1.8670948687698943,-1.9218904222862947,-1.962011953455532,-1.9864857996587086,-1.9947114020071635,-1.9864857996587086,-1.962011953455532,-1.9218904222862947,-1.8670948687698943,-1.7989327890631166,-1.7189936779597248,-1.6290874971884504,-1.5311767681905013,-1.427305834492025,-1.31953082621865,-1.2098536225957168,-1.1001626768499535,-0.9921829848154261,-0.8874367958231381,-0.7872159380942185,-0.6925659156197403,-0.6042812783574946,-0.5229112120431059,-0.44877386570662137,-0.3819776489253337,-0.32244758910466403,-0.26995483256594033,-0.2241474837929636,-0.184581180414643,-0.15074806958400325,-0.12210315600134766,-0.09808730642873703,-0.07814649738427805,-0.06174716395760558,-0.048387736027300024,-0.03760662674354662,-0.028987065102415135,-0.022159242059690037,-0.016800273299080987,-0.012632478890519671,-0.009420449050769067,-0.006967314558617408,-0.0051105780004408454,-0.0037177947793890064,-0.0026823262192094666,-0.001919325201047233,-0.001362060272744369,-0.0009586385199097249,-0.0006691511288244268
