,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.011467060875700423,0.014572316872794632,0.018409216480357878,0.02311916866514509,0.028862857961046925,0.035820913837900044,0.044194090446989506,0.054202828405369,0.06608606738354866,0.0800991815415261,0.09651092058326287,0.11559925844581107,0.13764608017174013,0.16293067566337852,0.19172205656481364,0.22427016859324272,0.26079613465765067,0.3014817317273821,0.3464583735934119,0.39579593871301644,0.44949184306847695,0.5074608079489253,0.5695258073148332,0.635410694753927,0.7047350024362601,0.7770113713293451,0.8516460119034287,0.927942507809415,1.005109163387211,1.0822699629342074,1.1584790606809108,1.2327385621181428,1.3040191976024542,1.3712833366784765,1.4335096551647595,1.4897186552649455,1.538998159356951,1.5805278567445202,1.6136019836082334,1.637649261397149,1.6522493071257753,1.6571448570521052,1.6522493071257753,1.637649261397149,1.6136019836082334,1.5805278567445202,1.538998159356951,1.4897186552649455,1.4335096551647595,1.3712833366784765,1.3040191976024542
1,0.06122912097643535,0.07465277982215683,0.09048240877839057,0.10902159547368584,0.1305843475036014,0.1554890905643731,0.1840513188049276,0.21657491574914134,0.2533422274849594,0.29460304100216095,0.340562696951302,0.39136964424440973,0.44710281965729637,0.5077593042069832,0.5732427645348972,0.6433532267815708,0.7177787477775842,0.7960895397891086,0.8777350676127788,0.9620445690020213,1.048231351414339,1.135401091974442,1.2225642173886417,1.3086522722506586,1.39253800535568,1.4730587232175871,1.5490422877293901,1.6193349808342654,1.6828303327992904,1.7384979207550741,1.7854110974336246,1.8227726111130043,1.8499371286152977,1.8664297728643018,1.871959931114415,1.8664297728643018,1.8499371286152977,1.8227726111130043,1.7854110974336246,1.7384979207550741,1.6828303327992904,1.6193349808342654,1.5490422877293901,1.4730587232175871,1.39253800535568,1.3086522722506586,1.2225642173886417,1.135401091974442,1.048231351414339,0.9620445690020213,0.8777350676127788
2,0.005668208174975886,0.007923817119646927,0.010966805726738277,0.015027367658519643,0.020386502694914835,0.02738164913096893,0.03641107728170784,0.04793630014634394,0.062481658474953856,0.0806301822704153,0.10301483935627735,0.1303043736113654,0.16318312709266464,0.2023245415099651,0.2483584459606651,0.3018327479635124,0.3631707281841131,0.4326257559336799,0.5102358395254957,0.595780940063102,0.6887463419244265,0.7882955234199139,0.8932558529227798,1.0021200143497326,1.1130653327880595,1.2239921495342723,1.3325811427028207,1.436368093487102,1.5328331733022786,1.6195005031157779,1.6940426453952875,1.7543839511184112,1.798796392287097,1.8259817183942546,1.8351344898465907,1.8259817183942546,1.798796392287097,1.7543839511184112,1.6940426453952875,1.6195005031157779,1.5328331733022786,1.436368093487102,1.3325811427028207,1.2239921495342723,1.1130653327880595,1.0021200143497326,0.8932558529227798,0.7882955234199139,0.6887463419244265,0.595780940063102,0.5102358395254957
3,0.3399882359052522,0.3813459373056151,0.4255578143307872,0.47247869188913855,0.5219033645200866,0.5735643869246005,0.6271312912791306,0.6822114052356589,0.738352402517122,0.7950466662771855,0.8517374854404544,0.9078270381847882,0.9626860471890478,1.015664921262647,1.066106130768159,1.1133575032008736,1.1567860736541271,1.1957920856365891,1.2298227132972144,1.258385068388126,1.281058065306841,1.2975027454851435,1.3074707074956893,1.3108103498904218,1.3074707074956893,1.2975027454851435,1.281058065306841,1.258385068388126,1.2298227132972144,1.1957920856365891,1.1567860736541271,1.1133575032008736,1.066106130768159,1.015664921262647,0.9626860471890478,0.9078270381847882,0.8517374854404544,0.7950466662771855,0.738352402517122,0.6822114052356589,0.6271312912791306,0.5735643869246005,0.5219033645200866,0.47247869188913855,0.4255578143307872,0.3813459373056151,0.3399882359052522,0.3015732858820693,0.2661374906931848,0.23367026945273567,0.2041197711621168
4,0.8345677692055928,0.914730901674053,0.9966789898693716,1.0795616940084858,1.1624381083367412,1.2442923244350523,1.3240525296824497,1.400613212239673,1.4728598801361414,1.5396955555473342,1.600068185284571,1.6529980230130215,1.6976039942811514,1.7331280564681024,1.758956614093234,1.7746381446906476,1.7798963279448536,1.7746381446906476,1.758956614093234,1.7331280564681024,1.6976039942811514,1.6529980230130215,1.600068185284571,1.5396955555473342,1.4728598801361414,1.400613212239673,1.3240525296824497,1.2442923244350523,1.1624381083367412,1.0795616940084858,0.9966789898693716,0.914730901674053,0.8345677692055928,0.7569375952093164,0.6824781536245882,0.611712904152969,0.5450504974266236,0.4827875351476234,0.42511415639546213,0.3721219568225535,0.3238137118553363,0.2801143668545137,0.24088277367422367,0.20592369038442945,0.17499961460140656,0.14784208611038754,0.1241621664788341,0.10365987766350457,0.0860324542483058,0.0709813316341819,0.058217852731692624
5,7.116155462627956e-05,0.00012587196121688061,0.00021919301955506716,0.00037578426276198897,0.0006342560323753039,0.0010539130278984722,0.0017240866473963203,0.0027766909986436327,0.004402609487578298,0.006872376223485362,0.010561311128736725,0.015978753451235672,0.023800282027190204,0.03490080624401181,0.050385197446948006,0.07161180470002954,0.10020293007504753,0.13803536638685227,0.18720371903557123,0.24994975820588092,0.3285527588936666,0.425178861291356,0.5416919221351988,0.6794338857587783,0.8389888615283575,1.0199510658688975,1.2207215904840591,1.4383615474385476,1.6685285854836334,1.905519455588254,2.1424331122310303,2.371457278219085,2.584267627334204,2.7725144482688586,2.9283588642244305,3.045011419822438,3.1172217846899026,3.1416704581612827,3.1172217846899026,3.045011419822438,2.9283588642244305,2.7725144482688586,2.584267627334204,2.371457278219085,2.1424331122310303,1.905519455588254,1.6685285854836334,1.4383615474385476,1.2207215904840591,1.0199510658688975,0.8389888615283575
6,0.00850231226246383,0.011885725679470391,0.016450208590107415,0.022541051487779466,0.030579754042372252,0.04107247369645339,0.054616615922561756,0.07190445021951591,0.09372248771243079,0.12094527340562294,0.15452225903441602,0.19545656041704812,0.24477469063899696,0.30348681226494767,0.3725376689409976,0.45274912194526856,0.5447560922761697,0.6489386339005199,0.7653537592882436,0.8936714100946531,1.0331195128866397,1.182443285129871,1.3398837793841696,1.503180021524599,1.6695979991820895,1.8359882243014085,1.9988717140542311,2.1545521402306527,2.299249759953418,2.429250754673667,2.5410639680929314,2.6315759266776166,2.698194588430646,2.738972577591382,2.752701734769886,2.738972577591382,2.698194588430646,2.6315759266776166,2.5410639680929314,2.429250754673667,2.299249759953418,2.1545521402306527,1.9988717140542311,1.8359882243014085,1.6695979991820895,1.503180021524599,1.3398837793841696,1.182443285129871,1.0331195128866397,0.8936714100946531,0.7653537592882436
7,0.06960589391584629,0.08809241523318617,0.11057114542875811,0.13764355767424646,0.1699341875310582,0.20807333064923395,0.2526753453666135,0.30431272034706,0.36348637317253035,0.43059298606128527,0.5058905395238277,0.5894635481213193,0.681189804693903,0.7807106685167982,0.8874070574880281,1.0003832971097193,1.1184608192464804,1.2401833811763112,1.3638349927442626,1.487471113191933,1.608962940700101,1.7260538114147468,1.8364259059215258,1.9377746915182352,2.0278878713075135,2.1047251247951535,2.166494657850005,2.211722565713509,2.239311265069817,2.2485837622626206,2.239311265069817,2.211722565713509,2.166494657850005,2.1047251247951535,2.0278878713075135,1.9377746915182352,1.8364259059215258,1.7260538114147468,1.608962940700101,1.487471113191933,1.3638349927442626,1.2401833811763112,1.1184608192464804,1.0003832971097193,0.8874070574880281,0.7807106685167982,0.681189804693903,0.5894635481213193,0.5058905395238277,0.43059298606128527,0.36348637317253035
8,0.38522665720721044,0.442696810702693,0.5057392550221876,0.5743506883652761,0.6484221434902935,0.7277274204578423,0.8119136655189066,0.9004947253352211,0.9928478633652743,1.08821434854327,1.1857043155342526,1.2843061532169917,1.3829005081937094,1.4802787997589415,1.5751659404842937,1.6662467524920248,1.7521953746447199,1.8317067815994148,1.9035293928385415,1.9664976480672152,2.019563372506887,2.0618247568327424,2.092551834007468,2.111207447994046,2.117462872899912,2.111207447994046,2.092551834007468,2.0618247568327424,2.019563372506887,1.9664976480672152,1.9035293928385415,1.8317067815994148,1.7521953746447199,1.6662467524920248,1.5751659404842937,1.4802787997589415,1.3829005081937094,1.2843061532169917,1.1857043155342526,1.08821434854327,0.9928478633652743,0.9004947253352211,0.8119136655189066,0.7277274204578423,0.6484221434902935,0.5743506883652761,0.5057392550221876,0.442696810702693,0.38522665720721044,0.333239505395887,0.2865674376469213
9,1.091477464590528,1.1752863762358394,1.2590901958684977,1.3420051868818608,1.4231011132359837,1.5014177096926085,1.5759829759181478,1.6458328308186827,1.7100315871408835,1.7676926483323492,1.8179987935697952,1.8602214054433164,1.893738009584026,1.9180475368041252,1.9327827849936279,1.9377196476641019,1.9327827849936279,1.9180475368041252,1.893738009584026,1.8602214054433164,1.8179987935697952,1.7676926483323492,1.7100315871408835,1.6458328308186827,1.5759829759181478,1.5014177096926085,1.4231011132359837,1.3420051868818608,1.2590901958684977,1.1752863762358394,1.091477464590528,1.008486425130974,0.9270636479778452,0.8478777893668008,0.7715093214644758,0.6984467619230744,0.6290854646629028,0.5637287768865614,0.5025913052512423,0.4458039878256676,0.3934206384160123,0.3454256157127397,0.30174227041356394,0.26224183734977063,0.22675246457677606,0.19506810499867225,0.16695703587264557,0.14216981499878092,0.12044652721008516,0.10152321885383801,0.08513745954019006
