0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
58.00140903634977,30.541973040182622,25.978040624218384,22.81159158112884,20.13436397859017,17.306528198379,13.691709128436528,105.42856750274426,42.13269314090748,41.73561770458014,0.20532041435415346,7.024465776889085,17.421540476778024,16.937529006436115,8.241879553775547,1.8848332749992482,0.14091495566181092,8.336001392482505,39.27034038479081,23.585430253260892
96.34035058962654,64.55862102136223,39.44937829009465,30.326539142031372,27.227609967277857,26.493353330173044,27.495957547797172,32.07969093385708,48.5374688185941,101.00730112623913,22.117723085658096,22.258931264233823,10.243766199349055,8.426029991905832,8.683050416996835,7.99406647461884,6.129628050925005,4.888319669939822,6.5664011463784195,12.616524762590076
259.75681604002904,26.87107753236449,15.073239935753241,12.049187622033138,11.292968499362697,9.590706990155459,11.056036700922133,11.82021180149112,9.76074559453269,8.611746109837815,2.1595415471631587,10.996565250527683,10.69726472168907,11.62959448938084,11.088441991832632,7.287238749322503,16.74431930737475,22.91349750173768,6.080371240660846,0.9306150383618614
66.52665853878224,29.69085654078216,21.671112560470736,19.803577830843544,19.041151926042133,18.942242752483402,19.52993598006363,21.184458456973747,28.801536386884827,66.48568029389256,13.301243921487902,8.631686046969572,9.293842134609218,13.388334348331165,15.099668567959364,14.623249892969405,12.285074670196988,8.107696832373202,7.094943368844552,10.635021624689523
21.618495830427076,18.515768697981425,13.884694953115568,11.04123348129393,11.249019338238048,10.914022172163907,11.521045193889575,11.587486341997218,14.375984992815015,38.6407504321414,8.160171712048802,39.195016038364756,14.885843007063587,7.8159235699206935,9.98600818205524,9.889945407562248,10.285102770503151,6.86847378089572,4.738667282704064,8.573418887541935
39.30207066654705,32.02129216078533,27.989938730639352,25.92990574317365,24.579688559820568,24.262137589894312,25.813262937941907,32.17511006796618,56.695434680410976,136.74856583194486,3.349669576165158,11.036247778716229,15.816298603784798,15.447944265997023,10.010875304740061,5.414330081796547,3.007672299760446,2.4497488783862607,5.572971888155539,35.735778781058045
7.890625926261258,5.54314065180072,8.536447423451255,8.267140958022903,9.957900091871494,10.829607102430476,13.931377706381342,15.429246299894757,33.07590355740941,174.87509730537735,0.17040327284041884,0.2618172387877568,1.3384892397288208,2.404885947177921,6.241786948637813,11.930523197271606,33.35198645780721,24.49512275511185,19.38116129554271,12.327396034626265
198.7908929402566,7.896719934497354,9.234876727532468,11.394638238185808,11.048156476235457,8.676489110718473,10.146439334954188,10.484290143666383,13.639456683052122,30.362159334430192,0.07065057184116653,0.7862700169960065,5.400529100365797,23.011982276707705,20.157649128448767,6.339747133698597,8.732634308763007,8.961733805154596,9.12050227905806,15.099889016616572
94.29115285286292,30.24556807086077,20.269984919386776,18.348177234862018,17.488198012522226,17.25382173596085,17.73402251121375,19.203821294481642,28.275643753710852,101.422552293528,31.289312404732904,6.853149847701268,5.682619690336812,7.970217625044189,8.496321323360988,7.863046154713659,6.545351048175504,4.2032252205610146,4.531247271347541,27.10713802789802
31.257734966312587,11.792180260182024,10.087551725040052,11.564619255732865,11.729577646003921,9.940668740110038,9.969164887161321,9.122557298354405,11.615674401017808,30.10117639325732,4.358217592971288,3.8574617376454032,8.712061533784976,28.449057860582045,33.50746410432352,12.8270737769411,7.480876297863988,3.441248849124957,2.28977344075132,1.9035484844891915
44.22032607235687,35.73816580707312,25.06471679475285,21.31358111411115,19.6333119594781,19.008081871279735,19.255326772628948,20.324112377137133,25.49879533530133,47.07401199187777,18.265057615765727,45.19996311206038,15.896488569774524,12.141372422747086,9.965218670414487,8.339366777012344,6.628310672218476,4.133307784759055,2.860328171046781,2.426184604083445
137.3259575146351,43.45887232631882,15.210284690379469,11.750583490356188,12.045815560336143,13.964699837199273,17.6565828048262,21.157295616827717,24.064700911578143,219.93549524508566,61.47369122950251,2.5298062368068868,0.6289758584544138,0.7637783557627845,1.562259911965372,4.655893337168721,16.96323986043838,29.507377979430984,11.76433570693013,0.338334919971118
50.188073352306745,26.51573461393455,21.475154000318195,21.349073824519976,23.022885648400667,26.0397813498063,29.818625330678056,34.9616367871211,76.99870277280628,159.0080183900726,0.896286822281037,1.0864080262458657,1.8044410095295929,4.189453622669291,9.867751914812947,21.135026807523168,28.018008290362822,15.251282227998647,15.693053507798203,28.208045231663757
0.7070455514132571,7.321532787457284,8.567816458004922,10.972535309548757,10.368899085952437,10.30312887411073,12.252166083501761,10.038128576962361,29.670048716658908,12.920077336183887,0.003991816102793038,0.735359102800935,4.266908369476399,18.52040011004023,17.117182114819563,17.354654628716936,30.655734880523212,7.269992672215367,4.733511984155406,-1.6051778576131137
90.47957312880716,50.72365934366423,36.48802504132195,32.16442456050548,28.13966476555329,26.223595200488216,26.1739992352094,28.56261640766635,37.583833137737,67.4525748102087,5.242352698745657,7.762464580803173,20.543516753225322,27.379169060018384,16.10335852945917,10.013632361986152,6.62254421662382,4.431560034151736,3.714768584185379,3.14994945459171
77.8015132954038,52.81555860376764,37.144006169085685,30.851393083454862,28.024709203873147,26.54592138612273,26.10286149276274,26.890523473650113,30.702043633988907,41.80073382343451,16.365662154693084,15.803967137383962,11.639695100891691,12.022761554804527,12.256773524696843,10.083117227654382,6.8090755939090855,3.6665143778572045,1.758917705427542,0.576485043369861
130.08213460489029,63.736541336877686,36.93632942755488,29.40919726525976,27.439516862357202,27.72356111493691,29.67040410504952,34.49935443848956,45.70145313873276,65.53171425696291,17.291749811553736,9.797825984046217,6.038789662100587,7.329702114091281,10.596446211201448,13.69655313074115,14.642349330076216,14.555464642612513,15.711246790362713,9.285932633262869
175.81060277457178,29.6411812614536,18.339145367989214,13.717074859024553,11.55763937930855,11.230060746265801,13.458933632707158,11.826730149982948,9.103442231039383,7.215482227899354,2.77138964563204,25.985168659868368,18.206710637070998,11.646770832143968,7.507072624052875,11.205240381547455,32.32411036456976,13.09773341789738,1.6527734381008323,0.1651871068841591
79.71651933516316,56.69736559869146,36.940646843898115,28.315000311703933,25.160662418432377,25.124149570688115,26.885313632759118,29.761078399510026,35.00173367486038,42.77077388733342,13.871232669783023,13.059914150550835,5.357917994325256,3.7569460907561623,4.379738784612096,7.588528421222094,14.010225705088937,18.845663799904834,18.261336621711738,6.854807907150318
790.7603077892278,31.13543644510302,14.473988077837985,13.823958032667054,15.444356731414581,13.787390700234408,13.10874948306242,16.583639077051867,41.993643282059864,151.89942139470705,2.7520672371614325,3.0847670856252605,3.4092912789457777,14.281843548405776,44.144306416009606,19.95318454080976,6.976070825842792,4.778151399328182,12.41785693210009,15.206198251803741
28.517171222680346,23.22585635393719,22.34620806271838,23.090208289071093,24.505637115617873,26.62446816594416,29.724311862270785,35.68475117919194,49.257223891522656,65.82445371734025,-0.09093392644101535,-0.4441708217406108,-1.5021919813808788,-4.031565741365678,-8.118559142544417,-12.629200092661247,-14.744961403099374,-15.736699158045564,-22.974210156729715,-19.717140164849447
88.27262611440383,36.06491559016991,22.51147283313772,19.340872890215863,19.59122443958906,20.650569438548196,20.02626422457695,20.19446169753352,29.20325737556817,101.36051515499292,-21.23372350688322,-7.067138537266548,-4.767693346867856,-7.3806549216719555,-17.13928603271805,-27.999456433232705,-12.773082485347128,-2.667845549791503,-0.6235667762256467,-0.1227266284118715
51.797328170615806,30.416347840994163,23.719134032559914,21.713147956813525,20.80865835659658,20.675152464806704,21.952508838542425,25.478426973512033,32.93071576968851,38.50876280621326,-3.137190900152391,-4.0190967303869325,-5.0456865538933515,-6.966617930809936,-7.54742965269279,-7.340828542435105,-8.4350671568994,-12.835467172733825,-28.511142698717286,-14.115937770746134
43.49713647027465,31.274698837848497,27.104449097357133,26.21944077175527,26.579464182912638,27.900164177575512,30.372815557622904,35.11989635265784,44.366552722942906,59.98192366705117,-1.465413151072081,-3.9809753657375904,-7.673497975997017,-13.60525914522299,-19.157212824543908,-21.872736033070233,-20.040720080188823,-15.78800142828287,-10.779396185995733,-3.627758560857381
43.98034683594465,34.89236699078084,28.926644514981376,25.451313502601348,23.600356844603624,23.77739698495318,26.227566253429554,29.029721063932943,32.382434264970506,46.71637558019424,-0.6556416884584775,-5.728609342012812,-10.578466283417127,-11.634980324895151,-10.442893116241851,-11.826666790891233,-18.48197105108661,-17.09702896546172,-5.423230033401513,-0.13532143970580504
79.89546655422751,32.30784849334066,23.811207350894094,22.255739798603845,19.40338660888831,17.948129949284773,18.343521155291047,21.7714070063518,35.31909590068972,78.50506917270606,-7.506614414898777,-5.645486276958116,-17.31079471611036,-29.418591994446402,-13.829709534936764,-6.2301057631578525,-3.4675310009056988,-2.2858291467987684,-2.1478489738965973,-1.106754229411198
11.198800722672363,29.74670545593239,3.575718802216229,12.792041537608153,58.63607506294032,6.052832003303916,9.864713256089667,7.20696277394506,27.5586339091372,42.40473303743283,-0.17274021784457533,0.6407340816819644,0.051662474428629084,0.9305263729814067,-4.203778943815058,-0.5293535222202015,-2.912264740304363,-1.0544484750435075,-29.982625024280438,-75.19958365724581
37.99343937760807,28.31811452714728,24.72394978869438,23.68738630653736,23.53923793266873,24.165352025891917,25.565392256397665,28.220310504824447,34.36620270062822,46.68812762120429,-1.276422672482043,-3.675551236961621,-7.0189743039146615,-11.640930649103387,-15.43748156591765,-17.979442123672186,-18.110184189606976,-15.045558255217175,-11.591213796779126,-5.2068977994325065
