0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
15.484605359063963,10.382399759626187,9.2118041657684,8.785968608372675,8.286386922990008,7.707657269818886,6.849550086983056,6.189588093211085,6.182959907442925,6.489598664457813,6.525478596241511,6.297535093616835,5.681726902831745,4.636817634361823,0.33539162813259243,0.23451549294909588,0.5725389985497014,0.5983539875344139,0.4642762537583337,0.15639279631800798,1.4467338343359084,3.3950385927683926,7.199518335366477,11.411598156580387,12.335201917738235,9.790783999407573,5.884417370363604,4.288966354680915,5.957617828744015,10.643759925694198,14.889291189779444,15.277634125712003,11.11675182414521,6.00033568971848,4.038582044434318,3.9916320123683917,3.9584012908698787,4.034003226645743,4.110891103470242,3.9528067368700324
71.01909965088626,32.653456455177704,21.658372833096106,18.393805553848928,16.989737428558687,16.049905703203923,15.623536934037956,15.509332931904094,15.923218065422928,16.79102520319725,19.160526776818145,28.59846888060614,76.71965978814893,0.0033879272400188904,0.40000000027057103,0.40000000043772654,0.40000000014737774,0.3999999997224917,0.40000000015555137,0.4000000002665918,22.192188009866978,10.223963254134297,7.305783245272946,8.60836907035629,9.653330992528348,8.887057308226295,7.988896160622618,6.823603361745313,5.919780340269472,4.504379607068541,3.19878901610837,3.8256993315652497,10.446135415313355,-0.23215167250300406,4.000000000564653,3.999999999969659,4.000000000865184,4.0000000001668665,3.999999999578997,3.9999999998128954
4533.376772483869,21.875756464199593,13.242785162499352,11.108950850220857,10.322252907287668,9.563111386211263,8.983208223989982,8.740285211630894,9.402314933464835,9.54009992426049,8.707038619636922,7.4426212553774755,5.308112330798307,32157.025093097036,0.12304315315541699,0.3999663627570094,0.3999103803544409,0.3999910800470609,0.4000063866768348,0.4000000201158035,18.350872072291796,5.404922746335203,6.06590482025744,8.800101347777971,10.78974557797636,9.361201248660306,7.4059883067707855,8.162821285531548,15.57701791216885,17.367813270058797,7.607085908885159,1.6761266986526833,0.1683243363907919,-33.70315154648546,3.98756553517807,3.9999559233588924,3.999928251985581,4.000012963018573,3.9999947406804033,3.99990040231738
59.656700350834264,24.812042133724116,17.38015165403085,15.284691008364753,14.265450220366578,13.545438681117846,13.069406617506676,12.656958702450346,12.348454860038725,12.051059120177722,11.817152086821473,11.403119763563637,37.59057123578998,10.014945140056613,0.4000000000034968,0.3999999999802851,0.40000000004639097,0.40000000000777847,0.40000000001306496,0.4000000000143979,9.88557335990977,5.794859417999662,5.956262420866116,8.76699118063448,11.194950552111893,12.283299789194551,12.558646635301896,11.653140249622524,10.111423075690475,7.830498136156483,5.119170682747959,2.0366708868960797,9.446173719149733,-0.4086648987552562,4.000000000063369,3.999999999965652,3.9999999999438263,4.000000000068086,4.0000000001024745,3.9999999999424247
25.49134321304047,17.043039152125658,15.60172000326829,13.16406781819205,11.835745082656704,11.549884264949569,11.75247824727169,12.022019305842516,12.665703126452302,13.587523710416894,16.335705488629966,28.580609359092424,77.0144261693215,0.05040627564519032,0.39999987067651915,0.3999999992352237,0.400000002361518,0.4000000008035412,0.399999999851292,0.39999999972604067,2.768074633460044,17.08761787262371,28.42784318085771,12.758449176256967,7.49891605767096,7.373858056768266,8.4219099791496,8.450334282211161,7.928317172783943,5.871783890282017,4.20595012032485,5.567427088094189,4.706929319791886,-0.18718459974355744,3.999999998719396,3.999999997850829,3.9999999992586246,3.999999999334126,4.000000000271438,4.000000002350489
29.797830444976505,19.96817460527974,16.104986250184734,14.458785457730459,13.311556350136609,12.349758690323478,11.497191936594902,10.84607054620557,10.475953782588377,10.313272871378897,10.213060043783136,10.060802055867255,9.708519160552507,38.9928287617278,0.3999999999214918,0.4000000000026491,0.39999999996518965,0.3999999999055273,0.39999999993799323,0.40000000000764196,2.9501391227408282,5.8820750725900135,8.691191182288215,11.787926348453697,12.149208863389545,10.209080807842401,7.699104932806943,6.1053105848648865,5.658296615813943,5.777328864498675,5.5647590735390695,4.203295678774766,1.7850153889395806,16.32936532998507,4.00000000002863,3.999999999979251,3.999999999934623,3.999999999997004,3.9999999999764917,3.999999999943435
15.722711864750748,10.135127970375567,9.523030172378267,9.576956899725324,9.770263097751792,10.04253590598566,10.464471445987447,11.258103574193578,12.072417769080054,12.186148632754186,12.292060761427615,15.363208347482992,35.02345827894772,0.01372714393543839,0.40000000039401223,0.39999999953157483,0.40000000037694755,0.4000000000298055,0.39999999989014917,0.4000000001250504,0.07076286559928047,0.15096568128875854,0.43015849064214995,1.048934228587098,2.1903978068757612,4.115107891507022,7.914010064111665,17.400265411298644,29.62883054182656,22.717993934773297,9.599245463972776,5.530842984956886,8.921507166014447,-3.6634249499981544,3.999999999977001,4.000000000106878,4.000000000028323,3.999999999868826,3.9999999999638387,4.000000000036612
7.905359716811012,8.613046400153241,10.067851019081717,11.451461141187036,12.478580248259368,12.610938379668818,11.182745105339556,10.907129177725476,10.758621459292506,11.159952653890318,10.722150233856219,10.587057524592584,9.531596647125147,9.011151546977722,6.5653692753846125,2.7096410659310806,2.028000803816547,0.3245169553342705,0.4417307173597907,0.3942109812272866,0.0038296002726238955,0.05709795688658179,0.6586307486951242,4.8223568281300135,17.379408909026832,21.276390336973467,8.272043883007834,5.809173155027682,6.770492850288535,9.735520286910281,8.806165595459273,7.434348411672419,3.8814188365862647,2.1512369710431862,0.6050306699861139,4.217742915707177,4.028406381147018,4.3538970079165935,3.891659964574209,4.435867758490958
82.9242966845985,25.39324279968872,16.337607189566423,14.09988022593298,13.005787481693693,12.167280075323124,11.623697852397804,11.166923388971894,10.881000101945602,10.634210048704036,10.503994045056524,10.3247860798159,10.10610277774343,34.91502157112483,0.40000000002567515,0.39999999994515145,0.3999999999829662,0.399999999981268,0.40000000017934756,0.39999999989572493,25.05100446555135,5.703356151785519,4.540574115721389,6.316839305546487,7.5593194282047165,7.679006713932373,7.622178403465868,7.253887984008321,7.0137490178676325,6.559130290768494,5.876983055073537,4.2427765683301955,1.850220486839956,11.828261102278779,4.000000000117136,3.9999999998170623,3.9999999998257145,4.000000000063819,4.000000000122715,3.9999999997887747
87.00587075828383,26.518868636992856,14.452127942468524,12.211836574649517,12.154420269260259,12.101616332088517,11.161593435872428,10.339208917200022,9.931625509474282,9.9624409602116,10.054457533482326,11.448148790155669,22.94514201730719,0.0014790038505141702,1.0237322123486938,0.4029684824921742,0.39759869682284565,0.397760786431822,0.4018437031612712,0.4032344212637075,1.9732238684385854,3.8226673251143803,3.410466152541826,7.854359584722439,21.02080923500287,30.232568361064057,17.76668920666568,8.555851568489613,5.04620052543992,3.4341751188312926,1.9242499162517064,1.0084619443274785,1.0517924572361053,20.630400806015235,4.09181954854543,4.0008124073576505,4.00130077720875,4.002022452033872,4.001211946539924,4.001960088296874
